mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.34971184730529786,0.03428437478861695,0.009263086318969726,0.0007200707868894011,0.8,0.01,7,100,2,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1.0}",0.8423158786874826,0.8403114195182556,0.8580313201259739,0.8228407219423871,0.8405606225501056,0.8408119925648408,0.011153898360413875,221
0.3717638969421387,0.03178837811853458,0.010365152359008789,0.0012238231345446872,0.8,0.01,7,100,4,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 4, 'subsample': 0.8}",0.8408736311891438,0.8432693511571688,0.8562423553659312,0.8232416137762325,0.842236422648342,0.8411726748273637,0.010528392660895914,213
0.37662744522094727,0.040617154974306666,0.009169769287109376,0.0005245541518665525,0.8,0.01,7,100,4,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 4, 'subsample': 1.0}",0.838332241816028,0.8414045419961282,0.8535444616732959,0.8225566064084906,0.8390304918569599,0.8389736687501805,0.00988080709713966,262
0.3679771423339844,0.038185837378792116,0.010593080520629882,0.0027228352326335533,0.8,0.01,7,100,6,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 6, 'subsample': 0.8}",0.8389149194363918,0.8424242278317651,0.8557608036135644,0.8215646097986151,0.8410879217189471,0.8399504964798566,0.010922382006746624,240
0.32514176368713377,0.029803096783151788,0.019962358474731445,0.014040411541914223,0.8,0.01,7,100,6,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 6, 'subsample': 1.0}",0.8363578796313239,0.8394446263639954,0.8506202386570485,0.8213695813389066,0.8384213288902158,0.837242730976298,0.009358792543948335,288
0.6856972217559815,0.05831781466947492,0.0162020206451416,0.0030585957987567312,0.8,0.01,7,200,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.8455844112066726,0.8457589737169053,0.8593098400285079,0.8261092544615769,0.8443432115649468,0.844221138195722,0.010582510181407608,132
0.581095552444458,0.029833768112654705,0.013283681869506837,0.0003910875062007508,0.8,0.01,7,200,1,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 1.0}",0.8425458196492377,0.84316581753041,0.8570357118779556,0.8247512785199025,0.8420293553948243,0.841905596594466,0.010248945074522548,193
0.7153578281402588,0.0937474040240597,0.014995098114013672,0.0030872287649143636,0.8,0.01,7,200,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 2, 'subsample': 0.8}",0.8434679912550201,0.8458360219972839,0.8589631227668036,0.8259768277296761,0.8428046537161349,0.8434097234929837,0.010507811500632565,152
0.6226552963256836,0.05590529440786212,0.013294839859008789,0.0019371485730670071,0.8,0.01,7,200,2,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 2, 'subsample': 1.0}",0.839885246217411,0.8420377825504908,0.8565950920245399,0.823292176710231,0.8417006963238338,0.8407021987653012,0.010574886448513243,225
0.7185355663299561,0.02558834973658833,0.017033958435058595,0.005523966701539016,0.8,0.01,7,200,4,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 4, 'subsample': 0.8}",0.8402319634791152,0.8433006520210726,0.8577159037281736,0.8249607535321822,0.8420967726401556,0.8416612090801397,0.010407484494442922,201
0.610550832748413,0.05620746114431976,0.014780235290527344,0.0028975310030189432,0.8,0.01,7,200,4,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 4, 'subsample': 1.0}",0.835674076142963,0.8404402346120137,0.8535625198640098,0.8215573865223295,0.8405582147913436,0.838358486386532,0.010293863509063845,273
0.6631734371185303,0.03560516111397847,0.01454300880432129,0.0016845629901290607,0.8,0.01,7,200,6,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 6, 'subsample': 0.8}",0.8383358534541707,0.8424025580029086,0.8559365700031782,0.8228948965145283,0.8410566208550433,0.8401252997659657,0.010546453857793051,235
0.5975031375885009,0.0609630710789833,0.013851451873779296,0.0016953089828866913,0.8,0.01,7,200,6,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 6, 'subsample': 1.0}",0.8331290751317044,0.8378422629079948,0.8496896398955995,0.8199658579807572,0.8385657944159259,0.8358385260663963,0.009618617622243232,307
0.8713869094848633,0.04272615868306353,0.021808767318725587,0.006596234882948087,0.8,0.01,7,300,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.8}",0.8457541581993817,0.8461731082239409,0.8602175650817194,0.8265546898325162,0.8439676011981008,0.8445334245071319,0.01071191930065995,126
