mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,param_class_weights,param_border_count,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9.851627779006957,0.26436744494340775,0.014504289627075196,0.002564336191419835,0.1,5,500,8,"[1, 2]",255,"{'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 500, 'depth': 8, 'class_weights': [1, 2], 'border_count': 255}",0.8093560689967352,0.83616887056852,0.8423953347266231,0.8159436969691133,0.8055638489468463,0.8218855640415675,0.014719755112873935,40
5.756951427459716,0.47302448623404386,0.009998941421508789,0.002448165645625685,0.05,3,300,8,"[1, 3]",255,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 300, 'depth': 8, 'class_weights': [1, 3], 'border_count': 255}",0.8295499417322381,0.8459275168302337,0.8554429794570023,0.8264704182758521,0.8294560391405266,0.8373693790871706,0.011335331035158571,25
2.630988359451294,0.04470460141221222,0.01535940170288086,0.0032876038687568916,0.01,5,300,6,"[1, 1]",128,"{'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 300, 'depth': 6, 'class_weights': [1, 1], 'border_count': 128}",0.8480174514355058,0.8584261925629149,0.8607400487330373,0.8292730494746271,0.8503072300180101,0.8493527944448191,0.011116531472701847,6
12.12437481880188,0.05481300392146332,0.01360015869140625,0.002417927308465404,0.1,5,700,8,"[1, 3]",255,"{'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 700, 'depth': 8, 'class_weights': [1, 3], 'border_count': 255}",0.815048010709711,0.8320251177394035,0.8329785902090897,0.8074202309522205,0.8023061513420846,0.8179556201905018,0.012553843108708978,42
3.2625569343566894,0.03645130110342595,0.016306638717651367,0.003895920542376572,0.1,5,700,4,"[1, 3]",64,"{'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 700, 'depth': 4, 'class_weights': [1, 3], 'border_count': 64}",0.8176507979312536,0.8405871078964855,0.8541740905895158,0.8134324045805204,0.8239181939883078,0.8299525189972167,0.015234425563807533,31
3.3367915630340574,0.14799673277514866,0.012971782684326172,0.0032794992431732883,0.1,5,500,6,"[1, 1]",64,"{'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 500, 'depth': 6, 'class_weights': [1, 1], 'border_count': 64}",0.8179758453641013,0.8406810104881971,0.849163544606139,0.8219245697335092,0.8210722231318199,0.8301634386647534,0.01241523205131296,30
3.067869853973389,0.07422764604298564,0.011199045181274413,0.0011667852295064408,0.05,5,300,6,"[1, 1]",255,"{'learning_rate': 0.05, 'l2_leaf_reg': 5, 'iterations': 300, 'depth': 6, 'class_weights': [1, 1], 'border_count': 255}",0.8428985563078464,0.8562519864009784,0.8636004661420963,0.8297786788146122,0.8443696969113271,0.8473798769153721,0.011668482628114828,13
2.9886680126190184,0.05295063833656299,0.013001489639282226,0.004519012287972061,0.05,5,500,4,"[1, 6]",255,"{'learning_rate': 0.05, 'l2_leaf_reg': 5, 'iterations': 500, 'depth': 4, 'class_weights': [1, 6], 'border_count': 255}",0.8372884783927728,0.8518385645905366,0.8663886507883002,0.8298725814063237,0.8388751914168215,0.8448526933189511,0.012883722217581377,19
3.2324965476989744,0.11060859727887487,0.014312648773193359,0.003241124988764732,0.01,1,700,4,"[1, 3]",64,"{'learning_rate': 0.01, 'l2_leaf_reg': 1, 'iterations': 700, 'depth': 4, 'class_weights': [1, 3], 'border_count': 64}",0.849293563579278,0.8591075882925139,0.8640507170305594,0.831786749621982,0.8505576369292409,0.8509592510907147,0.011029981876660985,1
9.568017864227295,0.0898251703829545,0.012421703338623047,0.0016447757451872212,0.05,3,700,8,"[1, 4]",128,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 700, 'depth': 8, 'class_weights': [1, 4], 'border_count': 128}",0.8181154953722876,0.8343100808043838,0.8450775779873062,0.8136587339041326,0.8079740154674423,0.8238271807071105,0.013775442547379814,36
2.5857720375061035,0.043802119947720576,0.00907149314880371,0.0022800843150160327,0.05,1,300,6,"[1, 6]",128,"{'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'depth': 6, 'class_weights': [1, 6], 'border_count': 128}",0.8369586154424016,0.8487734876867217,0.861645366027487,0.8272457165971627,0.8314472556365631,0.8412140882780672,0.012515567156238937,23
4.672040939331055,0.08799652972212736,0.012816572189331054,0.001614702479030232,0.1,1,700,6,"[1, 4]",64,"{'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 700, 'depth': 6, 'class_weights': [1, 4], 'border_count': 64}",0.8138658011576505,0.8239591258872591,0.833325307470794,0.8051930540975238,0.8045501825081142,0.8161786942242684,0.011097725088981809,46
8.439583921432495,0.44284522741174337,0.009154319763183594,0.0021042997917926107,0.1,1,700,8,"[1, 1]",128,"{'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 700, 'depth': 8, 'class_weights': [1, 1], 'border_count': 128}",0.8073287361192707,0.8236774181121245,0.8409723492983792,0.7925378740453236,0.8022604039256099,0.8133553563001416,0.01709987689278707,47
6.651154327392578,0.12360674993494655,0.010025358200073243,0.0026447648841878136,0.05,3,700,8,"[1, 1]",64,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 700, 'depth': 8, 'class_weights': [1, 1], 'border_count': 64}",0.8189533954214059,0.8368045188816442,0.8460503125270872,0.8143449451512554,0.8161315021525363,0.8264569348267857,0.012653781275948546,35
